# 1.16.2 RVA	1.17 RVA	constant
# Selected by scripts/select-needed-1170-rows.py from
# rva-map-1162-to-1170.functions.tsv -- the subset this workspace names in a
# `const *_RVA` declaration. Pairs come from masked-signature identity across
# .pdata, which is weaker evidence than the byte comparison behind
# rva-map-1162-to-1170.verified.tsv; rows that map already covers are omitted
# here so the stronger evidence wins. Good enough to CALL. Before DETOURING one,
# run scripts/audit-1170-hook-targets.py: signature identity does not check that
# the destination has room for MinHook's five-byte patch.
0x876140	0x877130	crates/er-invasion-warp/src/map_seams.rs:244
0x8855b0	0x8865a0	crates/er-invasion-warp/src/map_seams.rs:91
0x885ed0	0x886ec0	crates/er-invasion-warp/src/map_seams.rs:177
0x888aa0	0x889a90	crates/er-invasion-warp/src/map_seams.rs:211
0x88b7b0	0x88c7a0	crates/er-invasion-warp/src/map_seams.rs:188
0x88bac0	0x88cab0	crates/er-invasion-warp/src/map_seams.rs:201
0x88be50	0x88ce40	crates/er-invasion-warp/src/map_seams.rs:233
0x8d0900	0x8d1aa0	HUD_SCENE_UPDATE_RVA
0x8d1d00	0x8d2ea0	HUD_WEAPON_SLOT_CTOR_RVA
0x8d1e30	0x8d2fd0	HUD_CHILD_BINDER_RVA
0x8d2110	0x8d32b0	HUD_WEAPON_SLOT_UPDATE_RVA
0x8d54a0	0x8d6640	DEPOSITORY_DIALOG_CTOR_RVA
0x8d6430	0x8d75d0	DEPOSITORY_DIALOG_DTOR_RVA
0x8f13b0	0x8f2550	DEPOSITORY_DIALOG_REFRESH_RVA
0x8ff470	0x900610	TILE_POPULATE_RVA
0x9060d0	0x907270	CSMENU_CTOR_RVA
0x90a300	0x90b4a0	KNOWLEDGE_TIP_REFRESH_RVA
0x90a6b0	0x90b850	LOADING_SCREEN_UPDATE_RVA
0x920c90	0x921e30	SYSTEM_QUIT_DUPLICATE_ADD_CANCEL_BUTTON_RVA
0x9275b0	0x928750	MSGBOX_BUILDER_RVA
0x927ba0	0x928d40	MSGBOX_ONDECIDE_RVA
0x927d30	0x928ed0	MSGBOX_DIALOG_UPDATE_RVA
0x93b760	0x93c900	OPTIONSETTING_DIALOG_REFRESH_SELECTED_ROW_RVA
0x93b760	0x93c900	OPTIONSETTING_TAB_SELECT_VISIBILITY_RVA
0x974b00	0x975ca0	PROPERTY_NEW_BUTTON_CONTROLLER_SHOULD_INVOKE_RVA
0x9a4670	0x9a5810	CAP_LOAD_ACTIVATE_RVA
0x9a4670	0x9a5810	PROFILE_LOAD_ACTIVATE_RVA
0x9a4670	0x9a5810	SYSTEM_QUIT_PROFILE_LOAD_ACTIVATE_RVA
0x9a4670	0x9a5810	crates/er-reload-trace/src/lib.rs:820
0x9a4ed0	0x9a6070	PROFILE_LOAD_DIALOG_LIST_REBUILD_RVA
0x9a8890	0x9a9a30	TITLE_TOP_DIALOG_CLEANUP_RVA
0x9a8eb0	0x9aa050	TITLE_CONTINUE_SELECTOR_RVA
0x9aa290	0x9ab430	PROFILE_DRAW_STEP_RVA
0x9aaba0	0x9abd40	MENU_MEMBER_FUNC_JOB_RUN_RVA
0x9aac10	0x9abdb0	TITLE_TOP_DIALOG_UPDATE_RVA
0x9ac760	0x9ad9b0	CAP_LOAD_ACTIVATE2_RVA
0x9ac760	0x9ad9b0	crates/er-reload-trace/src/lib.rs:826
0x9b24e0	0x9b3730	TITLE_TOP_DIALOG_OPEN_MENU_RVA
0x9b2f00	0x9b4150	TITLE_TOP_START_LOGIN_RVA
0x9b49f0	0x9b5c40	POLICY_TOS_SELECTOR_CTOR_RVA
0x9b5970	0x9b6bc0	POLICY_TOS_TITLE_CTOR_RVA
0x9b6b30	0x9b7d80	POLICY_TOS_FLAG_SETTER_RVA
0xaebdc0	0xaed0d0	REQUEST_MOVE_MAP_RVA
0xaec050	0xaed360	MMS_STEP_FINISH_RVA
0xaec120	0xaed430	MMS_STEP_INIT_RVA
0xaec570	0xaed880	STEP_MOVEMAP_LOADLIST_INIT_RVA
0xaec720	0xaeda30	INGAMESTEP_STEP_MOVEMAP_UPDATE_RVA
0xaecc10	0xaedf20	STEP_REQUEST_WAIT_RVA
0xaed380	0xaee690	COMMON_FINALIZE_RVA
0xaed820	0xaeeb30	REQUEST_SUBMIT_RVA
0xaf1800	0xaf2b10	STEP_LOADLIST_WAIT_RVA
0xaf5a20	0xaf6d30	STEP_MOVEMAP_FINISH_RVA
0xaf7cf0	0xaf9000	MOVEMAPSTEP_STEP_MOVEMAP_RVA
0xaf9cf0	0xafb010	STEP_WORLDRESWAIT_RVA
0xafa6d0	0xafb9f0	crates/er-reload-trace/src/lib.rs:880
0xafb880	0xafcba0	B80_DISPATCHER2_RVA
0xafb880	0xafcba0	MOVEMAP_DISPATCHER_RVA
