# 1.16.2 VA	1.17 VA	delta	method-or-error
# Generated by scripts/map-rvas-1162-to-1170.py. Candidates, not verified hook sites: a match on an unchanged prologue does not prove the body is
# unchanged. Regenerate rather than hand-editing.
0x1403fa180	0x1403fa3b0	vtable slot
0x1403fa1d0	0x1403fa400	vtable slot
0x1403fa210	0x1403fa440	vtable slot
0x1403fa2e0	0x1403fa510	vtable slot
0x1403fa850	0x1403faa80	vtable slot
0x1403fce20	0x1403fd050	vtable slot
0x1403fcf80	0x1403fd1b0	vtable slot
0x1403fcf90	0x1403fd1c0	vtable slot
0x1403fd0f0	0x1403fd320	vtable slot
0x1403fdec0	0x1403fe0f0	vtable slot
0x1403fe4f0	0x1403fe720	vtable slot
0x1403fea60	0x1403fec90	vtable slot
0x1403fea80	0x1403fecb0	vtable slot
0x1403feeb0	0x1403ff0e0	vtable slot
0x1403ff160	0x1403ff450	vtable slot
0x1403ff260	0x1403ff550	vtable slot
0x1403ff820	0x1403ffb10	vtable slot
0x140400960	0x140400c50	vtable slot
0x140401110	0x140401400	vtable slot
0x140401170	0x140401460	vtable slot
0x1404011c0	0x1404014b0	vtable slot
0x140401250	0x140401540	vtable slot
0x140401300	0x1404015f0	vtable slot
0x140401540	0x1404018a0	vtable slot
0x1404016d0	0x140401a30	vtable slot
0x140401bd0	0x140401f30	vtable slot
0x140401c70	0x140401fd0	vtable slot
0x140401cf0	0x140402060	vtable slot
0x140401d80	0x1404020f0	vtable slot
0x1404021a0	0x140402510	vtable slot
0x1404023f0	0x140402760	vtable slot
0x1404024a0	0x140402810	vtable slot
0x141ec11f0	0x141ec2ff0	vtable slot
0x141ec1250	0x141ec3050	vtable slot
0x1403e5b40	-	-	UNRESOLVED: 4 shape matches, none at the nearest anchor's delta (no anchor nearby)
0x1403e5c90	-	-	UNRESOLVED: 2 shape matches, none at the nearest anchor's delta (no anchor nearby)
0x1403e5d20	-	-	UNRESOLVED: 9 shape matches, none at the nearest anchor's delta (no anchor nearby)
0x14048ea00	-	-	UNRESOLVED: 17 shape matches, none at the nearest anchor's delta (no anchor nearby)
0x140b016a0	-	-	UNRESOLVED: 9 shape matches, none at the nearest anchor's delta (no anchor nearby)
